stream_id,stream_name,time_parameter,binsize_minutes,stream_type,stream_content,description,parameter_id,name,unit,fill_value,display_name,standard_name,parameter_precision,parameter_function_id,parameter_function_map,data_product_identifier,description,data_level,data_product_type,parameter_type,value_encoding
480,ctdmo_ghqr_instrument_recovered,7,20160,Science,Data Products,Science Instrument Data Products,11,driver_timestamp,seconds since 1900-01-01,-9999999,"Driver Timestamp, UTC",,,,,,Science Instrument Data Products,,,quantity,float64
480,ctdmo_ghqr_instrument_recovered,7,20160,Science,Data Products,Science Instrument Data Products,12,internal_timestamp,seconds since 1900-01-01,-9999999,"Internal Timestamp, UTC",,,,,,Science Instrument Data Products,,,quantity,float64
480,ctdmo_ghqr_instrument_recovered,7,20160,Science,Data Products,Science Instrument Data Products,13,practical_salinity,1,-9999999,Practical Salinity,sea_water_practical_salinity,4,26,"{""p"": ""dpi_PRESWAT_L1"", ""c"": ""dpi_CONDWAT_L1"", ""t"": ""dpi_TEMPWAT_L1""}",PRACSAL_L2,Science Instrument Data Products,2,Science Data,function,float32
480,ctdmo_ghqr_instrument_recovered,7,20160,Science,Data Products,Science Instrument Data Products,16,preferred_timestamp,1,empty,Preferred Timestamp,,,,,,Science Instrument Data Products,,,quantity,string
480,ctdmo_ghqr_instrument_recovered,7,20160,Science,Data Products,Science Instrument Data Products,193,temperature,counts,-9999999,Seawater Temperature Measurement,,0,,,TEMPWAT_L0,Science Instrument Data Products,0,Unprocessed Data,quantity,int32
480,ctdmo_ghqr_instrument_recovered,7,20160,Science,Data Products,Science Instrument Data Products,194,conductivity,counts,-9999999,Seawater Conductivity Measurement,,0,,,CONDWAT_L0,Science Instrument Data Products,0,Unprocessed Data,quantity,int32
480,ctdmo_ghqr_instrument_recovered,7,20160,Science,Data Products,Science Instrument Data Products,195,pressure,counts,-9999999,Seawater Pressure Measurement,,0,,,PRESWAT_L0,Science Instrument Data Products,0,Unprocessed Data,quantity,int32
480,ctdmo_ghqr_instrument_recovered,7,20160,Science,Data Products,Science Instrument Data Products,196,pressure_temp,counts,-9999999,Seawater Pressure Measurement,,0,,,,Science Instrument Data Products,,,quantity,int32
480,ctdmo_ghqr_instrument_recovered,7,20160,Science,Data Products,Science Instrument Data Products,198,ctd_time,seconds since 2000-01-01,-9999999,"Time, UTC",,0,,,,Science Instrument Data Products,,,quantity,int32
480,ctdmo_ghqr_instrument_recovered,7,20160,Science,Data Products,Science Instrument Data Products,312,serial_number,1,empty,Serial Number,,0,,,,Science Instrument Data Products,,,quantity,string
480,ctdmo_ghqr_instrument_recovered,7,20160,Science,Data Products,Science Instrument Data Products,863,ingestion_timestamp,seconds since 1900-01-01,-9999,"Ingestion Timestamp, UTC",,,,,,Science Instrument Data Products,,,quantity,float64
480,ctdmo_ghqr_instrument_recovered,7,20160,Science,Data Products,Science Instrument Data Products,1558,inductive_id,1,0,Inductive ID,,0,,,,Science Instrument Data Products,,,quantity,uint8
480,ctdmo_ghqr_instrument_recovered,7,20160,Science,Data Products,Science Instrument Data Products,7987,ctdmo_seawater_pressure,dbar,-9999,Seawater Pressure,sea_water_pressure,,205,"{""pa0"": ""CC_pa0"", ""ptca1"": ""CC_ptca1"", ""p0"": ""PD195"", ""pa1"": ""CC_pa1"", ""pa2"": ""CC_pa2"", ""ptempa2"": ""CC_ptempa2"", ""ptca0"": ""CC_ptca0"", ""ptempa0"": ""CC_ptempa0"", ""ptempa1"": ""CC_ptempa1"", ""ptcb0"": ""CC_ptcb0"", ""ptcb1"": ""CC_ptcb1"", ""ptcb2"": ""CC_ptcb2"", ""ptca2"": ""CC_ptca2"", ""pt0"": ""PD196""}",PRESWAT_L1,Science Instrument Data Products,1,Science Data,function,float32
480,ctdmo_ghqr_instrument_recovered,7,20160,Science,Data Products,Science Instrument Data Products,7988,ctdmo_seawater_temperature,deg_C,-9999999,Seawater Temperature,sea_water_temperature,4,206,"{""a1"": ""CC_a1"", ""a0"": ""CC_a0"", ""a3"": ""CC_a3"", ""a2"": ""CC_a2"", ""t0"": ""PD193""}",TEMPWAT_L1,Science Instrument Data Products,1,Science Data,function,float32
480,ctdmo_ghqr_instrument_recovered,7,20160,Science,Data Products,Science Instrument Data Products,7989,ctdmo_seawater_conductivity,S m-1,-9999999,Seawater Conductivity,sea_water_electrical_conductivity,4,207,"{""p1"": ""PD7987"", ""g"": ""CC_g"", ""i"": ""CC_i"", ""h"": ""CC_h"", ""j"": ""CC_j"", ""ctcor"": ""CC_ctcor"", ""t1"": ""PD7988"", ""wbotc"": ""CC_wbotc"", ""cpcor"": ""CC_cpcor"", ""c0"": ""PD194""}",CONDWAT_L1,Science Instrument Data Products,1,Science Data,function,float32
310,ctdmo_ghqr_imodem_instrument,7,20160,Science,Data Products,Science Data Products (Inductive Modem),5,density,kg m-3,-9999999,Seawater Density,sea_water_density,3,27,"{""lat"": ""CC_lat"", ""p"": ""dpi_PRESWAT_L1"", ""SP"": ""dpi_PRACSAL_L2"", ""lon"": ""CC_lon"", ""t"": ""dpi_TEMPWAT_L1""}",DENSITY_L2,Science Data Products (Inductive Modem),2,Science Data,function,float32
310,ctdmo_ghqr_imodem_instrument,7,20160,Science,Data Products,Science Data Products (Inductive Modem),7,time,seconds since 1900-01-01,-9999999,"Time, UTC",time,,,,,Science Data Products (Inductive Modem),,,quantity,float64
310,ctdmo_ghqr_imodem_instrument,7,20160,Science,Data Products,Science Data Products (Inductive Modem),10,port_timestamp,seconds since 1900-01-01,-9999999,"Port Timestamp, UTC",,,,,,Science Data Products (Inductive Modem),,,quantity,float64
310,ctdmo_ghqr_imodem_instrument,7,20160,Science,Data Products,Science Data Products (Inductive Modem),11,driver_timestamp,seconds since 1900-01-01,-9999999,"Driver Timestamp, UTC",,,,,,Science Data Products (Inductive Modem),,,quantity,float64
310,ctdmo_ghqr_imodem_instrument,7,20160,Science,Data Products,Science Data Products (Inductive Modem),12,internal_timestamp,seconds since 1900-01-01,-9999999,"Internal Timestamp, UTC",,,,,,Science Data Products (Inductive Modem),,,quantity,float64
310,ctdmo_ghqr_imodem_instrument,7,20160,Science,Data Products,Science Data Products (Inductive Modem),13,practical_salinity,1,-9999999,Practical Salinity,sea_water_practical_salinity,4,26,"{""p"": ""dpi_PRESWAT_L1"", ""c"": ""dpi_CONDWAT_L1"", ""t"": ""dpi_TEMPWAT_L1""}",PRACSAL_L2,Science Data Products (Inductive Modem),2,Science Data,function,float32
310,ctdmo_ghqr_imodem_instrument,7,20160,Science,Data Products,Science Data Products (Inductive Modem),16,preferred_timestamp,1,empty,Preferred Timestamp,,,,,,Science Data Products (Inductive Modem),,,quantity,string
310,ctdmo_ghqr_imodem_instrument,7,20160,Science,Data Products,Science Data Products (Inductive Modem),193,temperature,counts,-9999999,Seawater Temperature Measurement,,0,,,TEMPWAT_L0,Science Data Products (Inductive Modem),0,Unprocessed Data,quantity,int32
310,ctdmo_ghqr_imodem_instrument,7,20160,Science,Data Products,Science Data Products (Inductive Modem),194,conductivity,counts,-9999999,Seawater Conductivity Measurement,,0,,,CONDWAT_L0,Science Data Products (Inductive Modem),0,Unprocessed Data,quantity,int32
310,ctdmo_ghqr_imodem_instrument,7,20160,Science,Data Products,Science Data Products (Inductive Modem),195,pressure,counts,-9999999,Seawater Pressure Measurement,,0,,,PRESWAT_L0,Science Data Products (Inductive Modem),0,Unprocessed Data,quantity,int32
310,ctdmo_ghqr_imodem_instrument,7,20160,Science,Data Products,Science Data Products (Inductive Modem),198,ctd_time,seconds since 2000-01-01,-9999999,"Time, UTC",,0,,,,Science Data Products (Inductive Modem),,,quantity,int32
310,ctdmo_ghqr_imodem_instrument,7,20160,Science,Data Products,Science Data Products (Inductive Modem),863,ingestion_timestamp,seconds since 1900-01-01,-9999,"Ingestion Timestamp, UTC",,,,,,Science Data Products (Inductive Modem),,,quantity,float64
310,ctdmo_ghqr_imodem_instrument,7,20160,Science,Data Products,Science Data Products (Inductive Modem),2926,ctdmo_seawater_pressure,dbar,-9999,Seawater Pressure,sea_water_pressure,,142,"{""p0"": ""PD195"", ""p_range_psia"": ""CC_p_range""}",PRESWAT_L1,Science Data Products (Inductive Modem),1,Science Data,function,float32
310,ctdmo_ghqr_imodem_instrument,7,20160,Science,Data Products,Science Data Products (Inductive Modem),2927,ctdmo_seawater_temperature,deg_C,-9999999,Seawater Temperature,sea_water_temperature,4,140,"{""t0"": ""PD193""}",TEMPWAT_L1,Science Data Products (Inductive Modem),1,Science Data,function,float32
310,ctdmo_ghqr_imodem_instrument,7,20160,Science,Data Products,Science Data Products (Inductive Modem),2928,ctdmo_seawater_conductivity,S m-1,-9999999,Seawater Conductivity,sea_water_electrical_conductivity,4,141,"{""c0"": ""PD194""}",CONDWAT_L1,Science Data Products (Inductive Modem),1,Science Data,function,float32
450,ctdmo_ghqr_imodem_metadata,7,20160,Engineering,Metadata,Engineering Metadata (Inductive Modem),7,time,seconds since 1900-01-01,-9999999,"Time, UTC",time,,,,,Engineering Metadata (Inductive Modem),,,quantity,float64
450,ctdmo_ghqr_imodem_metadata,7,20160,Engineering,Metadata,Engineering Metadata (Inductive Modem),10,port_timestamp,seconds since 1900-01-01,-9999999,"Port Timestamp, UTC",,,,,,Engineering Metadata (Inductive Modem),,,quantity,float64
450,ctdmo_ghqr_imodem_metadata,7,20160,Engineering,Metadata,Engineering Metadata (Inductive Modem),11,driver_timestamp,seconds since 1900-01-01,-9999999,"Driver Timestamp, UTC",,,,,,Engineering Metadata (Inductive Modem),,,quantity,float64
450,ctdmo_ghqr_imodem_metadata,7,20160,Engineering,Metadata,Engineering Metadata (Inductive Modem),12,internal_timestamp,seconds since 1900-01-01,-9999999,"Internal Timestamp, UTC",,,,,,Engineering Metadata (Inductive Modem),,,quantity,float64
450,ctdmo_ghqr_imodem_metadata,7,20160,Engineering,Metadata,Engineering Metadata (Inductive Modem),16,preferred_timestamp,1,empty,Preferred Timestamp,,,,,,Engineering Metadata (Inductive Modem),,,quantity,string
450,ctdmo_ghqr_imodem_metadata,7,20160,Engineering,Metadata,Engineering Metadata (Inductive Modem),73,sample_number,count,-9999,Sample Number,,0,,,,Engineering Metadata (Inductive Modem),,,quantity,int32
450,ctdmo_ghqr_imodem_metadata,7,20160,Engineering,Metadata,Engineering Metadata (Inductive Modem),93,date_time_string,1,empty,Date and Time String,,0,,,,Engineering Metadata (Inductive Modem),,,quantity,string
450,ctdmo_ghqr_imodem_metadata,7,20160,Engineering,Metadata,Engineering Metadata (Inductive Modem),121,battery_voltage_main,V,-9999999,Main Battery Voltage,,1,,,,Engineering Metadata (Inductive Modem),,,quantity,float32
450,ctdmo_ghqr_imodem_metadata,7,20160,Engineering,Metadata,Engineering Metadata (Inductive Modem),122,battery_voltage_lithium,V,-9999999,Lithium Battery Voltage,,1,,,,Engineering Metadata (Inductive Modem),,,quantity,float32
450,ctdmo_ghqr_imodem_metadata,7,20160,Engineering,Metadata,Engineering Metadata (Inductive Modem),203,num_samples,counts,-9999,Number of Samples,,0,,,,Engineering Metadata (Inductive Modem),,,quantity,int32
450,ctdmo_ghqr_imodem_metadata,7,20160,Engineering,Metadata,Engineering Metadata (Inductive Modem),204,mem_free,bytes,-9999,Available Memory,,0,,,,Engineering Metadata (Inductive Modem),,,quantity,int32
450,ctdmo_ghqr_imodem_metadata,7,20160,Engineering,Metadata,Engineering Metadata (Inductive Modem),205,sample_interval,s,-9999,Sampling Interval,,0,,,,Engineering Metadata (Inductive Modem),,,quantity,int16
450,ctdmo_ghqr_imodem_metadata,7,20160,Engineering,Metadata,Engineering Metadata (Inductive Modem),312,serial_number,1,empty,Serial Number,,0,,,,Engineering Metadata (Inductive Modem),,,quantity,string
450,ctdmo_ghqr_imodem_metadata,7,20160,Engineering,Metadata,Engineering Metadata (Inductive Modem),863,ingestion_timestamp,seconds since 1900-01-01,-9999,"Ingestion Timestamp, UTC",,,,,,Engineering Metadata (Inductive Modem),,,quantity,float64
450,ctdmo_ghqr_imodem_metadata,7,20160,Engineering,Metadata,Engineering Metadata (Inductive Modem),2806,pressure_range,psia,-9999999,Pressure Range,,0,,,,Engineering Metadata (Inductive Modem),,,quantity,int32
727,dosta_abcdjm_ctdbp_p_dcl_instrument_recovered,7,1440,Science,Data Products,Science Data Products (DCL),7,time,seconds since 1900-01-01,-9999999,"Time, UTC",time,,,,,Science Data Products (DCL),,,quantity,float64
727,dosta_abcdjm_ctdbp_p_dcl_instrument_recovered,7,1440,Science,Data Products,Science Data Products (DCL),10,port_timestamp,seconds since 1900-01-01,-9999999,"Port Timestamp, UTC",,,,,,Science Data Products (DCL),,,quantity,float64
727,dosta_abcdjm_ctdbp_p_dcl_instrument_recovered,7,1440,Science,Data Products,Science Data Products (DCL),11,driver_timestamp,seconds since 1900-01-01,-9999999,"Driver Timestamp, UTC",,,,,,Science Data Products (DCL),,,quantity,float64
727,dosta_abcdjm_ctdbp_p_dcl_instrument_recovered,7,1440,Science,Data Products,Science Data Products (DCL),12,internal_timestamp,seconds since 1900-01-01,-9999999,"Internal Timestamp, UTC",,,,,,Science Data Products (DCL),,,quantity,float64
727,dosta_abcdjm_ctdbp_p_dcl_instrument_recovered,7,1440,Science,Data Products,Science Data Products (DCL),16,preferred_timestamp,1,empty,Preferred Timestamp,,,,,,Science Data Products (DCL),,,quantity,string
727,dosta_abcdjm_ctdbp_p_dcl_instrument_recovered,7,1440,Science,Data Products,Science Data Products (DCL),93,date_time_string,1,empty,Date and Time String,,0,,,,Science Data Products (DCL),,,quantity,string
727,dosta_abcdjm_ctdbp_p_dcl_instrument_recovered,7,1440,Science,Data Products,Science Data Products (DCL),863,ingestion_timestamp,seconds since 1900-01-01,-9999,"Ingestion Timestamp, UTC",,,,,,Science Data Products (DCL),,,quantity,float64
727,dosta_abcdjm_ctdbp_p_dcl_instrument_recovered,7,1440,Science,Data Products,Science Data Products (DCL),3790,oxy_calphase_volts,V,-9999999,Calibrated Phase Difference,,3,,,DOCONCS-VLT_L0,Science Data Products (DCL),0,Unprocessed Data,quantity,float32
727,dosta_abcdjm_ctdbp_p_dcl_instrument_recovered,7,1440,Science,Data Products,Science Data Products (DCL),3791,oxy_temp_volts,V,-9999999,Oxygen Sensor Temperature,,3,,,,Science Data Products (DCL),,,quantity,float32
727,dosta_abcdjm_ctdbp_p_dcl_instrument_recovered,7,1440,Science,Data Products,Science Data Products (DCL),3792,dosta_analog_calibrated_phase,degrees,-9999999,Calibrated Phase Difference,,3,200,"{""phase_volt"": ""PD3790""}",DOCONCS-DEG_L0,Science Data Products (DCL),0,Unprocessed Data,function,float32
727,dosta_abcdjm_ctdbp_p_dcl_instrument_recovered,7,1440,Science,Data Products,Science Data Products (DCL),3793,dosta_analog_optode_temperature,deg_C,-9999999,Oxygen Sensor Temperature,,3,199,"{""T_optode_volt"": ""PD3791""}",,Science Data Products (DCL),,,function,float32
727,dosta_abcdjm_ctdbp_p_dcl_instrument_recovered,7,1440,Science,Data Products,Science Data Products (DCL),3794,dosta_analog_tc_oxygen,umol L-1,-9999999,Dissolved Oxygen Concentration,,4,59,"{""calphase"": ""PD3792"", ""csv"": ""CC_csv"", ""do_temp"": ""PD3793""}",DOCONCS_L1,Science Data Products (DCL),1,Science Data,function,float32
726,dosta_abcdjm_ctdbp_p_dcl_instrument,7,1440,Science,Data Products,Science Data Products (DCL),7,time,seconds since 1900-01-01,-9999999,"Time, UTC",time,,,,,Science Data Products (DCL),,,quantity,float64
726,dosta_abcdjm_ctdbp_p_dcl_instrument,7,1440,Science,Data Products,Science Data Products (DCL),10,port_timestamp,seconds since 1900-01-01,-9999999,"Port Timestamp, UTC",,,,,,Science Data Products (DCL),,,quantity,float64
726,dosta_abcdjm_ctdbp_p_dcl_instrument,7,1440,Science,Data Products,Science Data Products (DCL),11,driver_timestamp,seconds since 1900-01-01,-9999999,"Driver Timestamp, UTC",,,,,,Science Data Products (DCL),,,quantity,float64
726,dosta_abcdjm_ctdbp_p_dcl_instrument,7,1440,Science,Data Products,Science Data Products (DCL),12,internal_timestamp,seconds since 1900-01-01,-9999999,"Internal Timestamp, UTC",,,,,,Science Data Products (DCL),,,quantity,float64
726,dosta_abcdjm_ctdbp_p_dcl_instrument,7,1440,Science,Data Products,Science Data Products (DCL),16,preferred_timestamp,1,empty,Preferred Timestamp,,,,,,Science Data Products (DCL),,,quantity,string
726,dosta_abcdjm_ctdbp_p_dcl_instrument,7,1440,Science,Data Products,Science Data Products (DCL),93,date_time_string,1,empty,Date and Time String,,0,,,,Science Data Products (DCL),,,quantity,string
726,dosta_abcdjm_ctdbp_p_dcl_instrument,7,1440,Science,Data Products,Science Data Products (DCL),863,ingestion_timestamp,seconds since 1900-01-01,-9999,"Ingestion Timestamp, UTC",,,,,,Science Data Products (DCL),,,quantity,float64
726,dosta_abcdjm_ctdbp_p_dcl_instrument,7,1440,Science,Data Products,Science Data Products (DCL),3790,oxy_calphase_volts,V,-9999999,Calibrated Phase Difference,,3,,,DOCONCS-VLT_L0,Science Data Products (DCL),0,Unprocessed Data,quantity,float32
726,dosta_abcdjm_ctdbp_p_dcl_instrument,7,1440,Science,Data Products,Science Data Products (DCL),3791,oxy_temp_volts,V,-9999999,Oxygen Sensor Temperature,,3,,,,Science Data Products (DCL),,,quantity,float32
726,dosta_abcdjm_ctdbp_p_dcl_instrument,7,1440,Science,Data Products,Science Data Products (DCL),3792,dosta_analog_calibrated_phase,degrees,-9999999,Calibrated Phase Difference,,3,200,"{""phase_volt"": ""PD3790""}",DOCONCS-DEG_L0,Science Data Products (DCL),0,Unprocessed Data,function,float32
726,dosta_abcdjm_ctdbp_p_dcl_instrument,7,1440,Science,Data Products,Science Data Products (DCL),3793,dosta_analog_optode_temperature,deg_C,-9999999,Oxygen Sensor Temperature,,3,199,"{""T_optode_volt"": ""PD3791""}",,Science Data Products (DCL),,,function,float32
726,dosta_abcdjm_ctdbp_p_dcl_instrument,7,1440,Science,Data Products,Science Data Products (DCL),3794,dosta_analog_tc_oxygen,umol L-1,-9999999,Dissolved Oxygen Concentration,,4,59,"{""calphase"": ""PD3792"", ""csv"": ""CC_csv"", ""do_temp"": ""PD3793""}",DOCONCS_L1,Science Data Products (DCL),1,Science Data,function,float32
729,flord_g_ctdbp_p_dcl_instrument_recovered,7,1440,Science,Data Products,Science Data Products (DCL),7,time,seconds since 1900-01-01,-9999999,"Time, UTC",time,,,,,Science Data Products (DCL),,,quantity,float64
729,flord_g_ctdbp_p_dcl_instrument_recovered,7,1440,Science,Data Products,Science Data Products (DCL),10,port_timestamp,seconds since 1900-01-01,-9999999,"Port Timestamp, UTC",,,,,,Science Data Products (DCL),,,quantity,float64
729,flord_g_ctdbp_p_dcl_instrument_recovered,7,1440,Science,Data Products,Science Data Products (DCL),11,driver_timestamp,seconds since 1900-01-01,-9999999,"Driver Timestamp, UTC",,,,,,Science Data Products (DCL),,,quantity,float64
729,flord_g_ctdbp_p_dcl_instrument_recovered,7,1440,Science,Data Products,Science Data Products (DCL),12,internal_timestamp,seconds since 1900-01-01,-9999999,"Internal Timestamp, UTC",,,,,,Science Data Products (DCL),,,quantity,float64
729,flord_g_ctdbp_p_dcl_instrument_recovered,7,1440,Science,Data Products,Science Data Products (DCL),16,preferred_timestamp,1,empty,Preferred Timestamp,,,,,,Science Data Products (DCL),,,quantity,string
729,flord_g_ctdbp_p_dcl_instrument_recovered,7,1440,Science,Data Products,Science Data Products (DCL),22,fluorometric_chlorophyll_a,Âµg L-1,-9999999,Chlorophyll-a Concentration,mass_concentration_of_chlorophyll_a_in_sea_water,6,80,"{""counts_dark"": ""CC_dark_counts_chlorophyll_a"", ""scale_factor"": ""CC_scale_factor_chlorophyll_a"", ""counts_output"": ""dpi_CHLAFLO_L0""}",CHLAFLO_L1,Science Data Products (DCL),1,Science Data,function,float32
729,flord_g_ctdbp_p_dcl_instrument_recovered,7,1440,Science,Data Products,Science Data Products (DCL),24,total_volume_scattering_coefficient,m-1 sr-1,-9999999,Total Volume Scattering Coefficient,,6,81,"{""counts_dark"": ""CC_dark_counts_volume_scatter"", ""scale_factor"": ""CC_scale_factor_volume_scatter"", ""counts_output"": ""dpi_FLUBSCT_L0""}",FLUBSCT_L1,Science Data Products (DCL),1,,function,float32
729,flord_g_ctdbp_p_dcl_instrument_recovered,7,1440,Science,Data Products,Science Data Products (DCL),93,date_time_string,1,empty,Date and Time String,,0,,,,Science Data Products (DCL),,,quantity,string
729,flord_g_ctdbp_p_dcl_instrument_recovered,7,1440,Science,Data Products,Science Data Products (DCL),863,ingestion_timestamp,seconds since 1900-01-01,-9999,"Ingestion Timestamp, UTC",,,,,,Science Data Products (DCL),,,quantity,float64
729,flord_g_ctdbp_p_dcl_instrument_recovered,7,1440,Science,Data Products,Science Data Products (DCL),3795,raw_signal_beta_volts,V,-9999999,Optical Backscatter Measurement,,4,,,FLUBSCT_L0,Science Data Products (DCL),0,Unprocessed Data,quantity,float32
729,flord_g_ctdbp_p_dcl_instrument_recovered,7,1440,Science,Data Products,Science Data Products (DCL),3796,raw_signal_chl_volts,V,-9999999,Chlorophyll-A Measurement,,4,,,CHLAFLO_L0,Science Data Products (DCL),0,Unprocessed Data,quantity,float32
728,flord_g_ctdbp_p_dcl_instrument,7,1440,Science,Data Products,Science Data Products (DCL),7,time,seconds since 1900-01-01,-9999999,"Time, UTC",time,,,,,Science Data Products (DCL),,,quantity,float64
728,flord_g_ctdbp_p_dcl_instrument,7,1440,Science,Data Products,Science Data Products (DCL),10,port_timestamp,seconds since 1900-01-01,-9999999,"Port Timestamp, UTC",,,,,,Science Data Products (DCL),,,quantity,float64
728,flord_g_ctdbp_p_dcl_instrument,7,1440,Science,Data Products,Science Data Products (DCL),11,driver_timestamp,seconds since 1900-01-01,-9999999,"Driver Timestamp, UTC",,,,,,Science Data Products (DCL),,,quantity,float64
728,flord_g_ctdbp_p_dcl_instrument,7,1440,Science,Data Products,Science Data Products (DCL),12,internal_timestamp,seconds since 1900-01-01,-9999999,"Internal Timestamp, UTC",,,,,,Science Data Products (DCL),,,quantity,float64
728,flord_g_ctdbp_p_dcl_instrument,7,1440,Science,Data Products,Science Data Products (DCL),16,preferred_timestamp,1,empty,Preferred Timestamp,,,,,,Science Data Products (DCL),,,quantity,string
728,flord_g_ctdbp_p_dcl_instrument,7,1440,Science,Data Products,Science Data Products (DCL),22,fluorometric_chlorophyll_a,Âµg L-1,-9999999,Chlorophyll-a Concentration,mass_concentration_of_chlorophyll_a_in_sea_water,6,80,"{""counts_dark"": ""CC_dark_counts_chlorophyll_a"", ""scale_factor"": ""CC_scale_factor_chlorophyll_a"", ""counts_output"": ""dpi_CHLAFLO_L0""}",CHLAFLO_L1,Science Data Products (DCL),1,Science Data,function,float32
728,flord_g_ctdbp_p_dcl_instrument,7,1440,Science,Data Products,Science Data Products (DCL),24,total_volume_scattering_coefficient,m-1 sr-1,-9999999,Total Volume Scattering Coefficient,,6,81,"{""counts_dark"": ""CC_dark_counts_volume_scatter"", ""scale_factor"": ""CC_scale_factor_volume_scatter"", ""counts_output"": ""dpi_FLUBSCT_L0""}",FLUBSCT_L1,Science Data Products (DCL),1,,function,float32
728,flord_g_ctdbp_p_dcl_instrument,7,1440,Science,Data Products,Science Data Products (DCL),93,date_time_string,1,empty,Date and Time String,,0,,,,Science Data Products (DCL),,,quantity,string
728,flord_g_ctdbp_p_dcl_instrument,7,1440,Science,Data Products,Science Data Products (DCL),863,ingestion_timestamp,seconds since 1900-01-01,-9999,"Ingestion Timestamp, UTC",,,,,,Science Data Products (DCL),,,quantity,float64
728,flord_g_ctdbp_p_dcl_instrument,7,1440,Science,Data Products,Science Data Products (DCL),3795,raw_signal_beta_volts,V,-9999999,Optical Backscatter Measurement,,4,,,FLUBSCT_L0,Science Data Products (DCL),0,Unprocessed Data,quantity,float32
728,flord_g_ctdbp_p_dcl_instrument,7,1440,Science,Data Products,Science Data Products (DCL),3796,raw_signal_chl_volts,V,-9999999,Chlorophyll-A Measurement,,4,,,CHLAFLO_L0,Science Data Products (DCL),0,Unprocessed Data,quantity,float32
565,pco2w_abc_imodem_control_recovered,7,1440,Engineering,Control Data,Engineering Control Data (Inductive Modem),7,time,seconds since 1900-01-01,-9999999,"Time, UTC",time,,,,,Engineering Control Data (Inductive Modem),,,quantity,float64
565,pco2w_abc_imodem_control_recovered,7,1440,Engineering,Control Data,Engineering Control Data (Inductive Modem),10,port_timestamp,seconds since 1900-01-01,-9999999,"Port Timestamp, UTC",,,,,,Engineering Control Data (Inductive Modem),,,quantity,float64
565,pco2w_abc_imodem_control_recovered,7,1440,Engineering,Control Data,Engineering Control Data (Inductive Modem),11,driver_timestamp,seconds since 1900-01-01,-9999999,"Driver Timestamp, UTC",,,,,,Engineering Control Data (Inductive Modem),,,quantity,float64
565,pco2w_abc_imodem_control_recovered,7,1440,Engineering,Control Data,Engineering Control Data (Inductive Modem),12,internal_timestamp,seconds since 1900-01-01,-9999999,"Internal Timestamp, UTC",,,,,,Engineering Control Data (Inductive Modem),,,quantity,float64
565,pco2w_abc_imodem_control_recovered,7,1440,Engineering,Control Data,Engineering Control Data (Inductive Modem),16,preferred_timestamp,1,empty,Preferred Timestamp,,,,,,Engineering Control Data (Inductive Modem),,,quantity,string
565,pco2w_abc_imodem_control_recovered,7,1440,Engineering,Control Data,Engineering Control Data (Inductive Modem),353,unique_id,1,0,Instrument Unique ID,,0,,,,Engineering Control Data (Inductive Modem),,,quantity,uint8
565,pco2w_abc_imodem_control_recovered,7,1440,Engineering,Control Data,Engineering Control Data (Inductive Modem),355,record_type,1,0,Record Type,,0,,,,Engineering Control Data (Inductive Modem),,,quantity,uint8
565,pco2w_abc_imodem_control_recovered,7,1440,Engineering,Control Data,Engineering Control Data (Inductive Modem),356,record_time,seconds since 1904-01-01,0,"Record Time, UTC",,0,,,,Engineering Control Data (Inductive Modem),,,quantity,uint32
565,pco2w_abc_imodem_control_recovered,7,1440,Engineering,Control Data,Engineering Control Data (Inductive Modem),358,voltage_battery,counts,-9999,Voltage Battery,,0,,,,Engineering Control Data (Inductive Modem),,,quantity,int16
565,pco2w_abc_imodem_control_recovered,7,1440,Engineering,Control Data,Engineering Control Data (Inductive Modem),366,clock_active,1,-99,Clock Active,,0,,,,Engineering Control Data (Inductive Modem),,,boolean,int8
565,pco2w_abc_imodem_control_recovered,7,1440,Engineering,Control Data,Engineering Control Data (Inductive Modem),367,recording_active,1,-99,Recording Active,,0,,,,Engineering Control Data (Inductive Modem),,,boolean,int8
565,pco2w_abc_imodem_control_recovered,7,1440,Engineering,Control Data,Engineering Control Data (Inductive Modem),368,record_end_on_time,1,-99,Record End on Time,,0,,,,Engineering Control Data (Inductive Modem),,,boolean,int8
565,pco2w_abc_imodem_control_recovered,7,1440,Engineering,Control Data,Engineering Control Data (Inductive Modem),369,record_memory_full,1,-99,Record Memory Full,,0,,,,Engineering Control Data (Inductive Modem),,,boolean,int8
565,pco2w_abc_imodem_control_recovered,7,1440,Engineering,Control Data,Engineering Control Data (Inductive Modem),370,record_end_on_error,1,-99,Record End on Error,,0,,,,Engineering Control Data (Inductive Modem),,,boolean,int8
565,pco2w_abc_imodem_control_recovered,7,1440,Engineering,Control Data,Engineering Control Data (Inductive Modem),371,data_download_ok,1,-99,Data Download Ok,,0,,,,Engineering Control Data (Inductive Modem),,,boolean,int8
565,pco2w_abc_imodem_control_recovered,7,1440,Engineering,Control Data,Engineering Control Data (Inductive Modem),372,flash_memory_open,1,-99,Flash Memory Open,,0,,,,Engineering Control Data (Inductive Modem),,,boolean,int8
565,pco2w_abc_imodem_control_recovered,7,1440,Engineering,Control Data,Engineering Control Data (Inductive Modem),373,battery_low_prestart,1,-99,Battery Error Fatal,,0,,,,Engineering Control Data (Inductive Modem),,,boolean,int8
